0,80.7567763676676,75.4636048951277,20.6049831059119,270,0
0,81.2473015764569,75.3825973750944,20.5155874044697,270,0
0,81.7372814007428,75.3013985871225,20.4261828224237,270,0
0,82.2394292263084,75.2179398633839,20.3372988064072,270,0
0,82.7692013360837,75.132094371683,20.2483607262138,270,0
0,83.2505762779593,75.043969667097,20.1599509474596,270,0
0,83.6925868309474,74.9518934503255,20.0743156644557,270,0
0,84.0923382287679,74.8629531549101,19.9832041603006,270,0
0,84.4466277987422,74.7701304546386,19.894803330585,270,0
0,84.6,74.7,19.8589636853461,270,0
0,84.7620408426052,74.6507079785645,19.8705686365601,270,0
0,85.0312633329399,74.5960692952355,19.879462336035,270,0
0,85.2519829554136,74.5932371991854,19.9235585984653,270,0
0,85.4374546890906,74.576847988167,20.0296790008347,270,0
0,85.5904867150476,74.5509841641118,20.1879926691093,270,0
0,85.6976591241824,74.5191248642849,20.3510512719007,270,0
0,85.7596415870351,74.4812065217828,20.4875374846438,270,0
0,85.786727246132,74.4372262559124,20.611151326876,270,0
0,85.7873939554828,74.3907589714273,20.7645197581942,270,0
0,85.7771638600394,74.3417873570145,20.9757520220681,270,0
0,85.767795443235,74.2902537589301,21.2428532935532,270,0
0,85.769060354733,74.1897236055683,21.9703083817017,270,0
0,85.7979129475806,73.9823325653538,22.4754450374161,270,0
0,85.8,73.5693654550982,22.9813621540782,270,0
0,85.8055849961117,73.2275899240273,23.5583526230575,270,0
0,85.8162505512279,73.4263235072411,24.2489223330828,270,0
0,85.810915386445,73.5964029370047,25.0178801260022,270,0
0,85.7848272232785,73.7176583406932,25.8763574036889,270,0
0,85.74296840569,73.7932602007228,26.8121632162696,270,0
0,85.6995640675026,73.7964990849475,27.7964087866502,270,0
0,85.6608897357348,73.6984735276863,28.8226127407003,270,0
0,85.6213752651208,73.5,29.6425653689002,270,0
0,85.5767457796694,73.4888060067489,30.3975924229765,270,0
0,85.5231253980972,73.1573411754025,31.48373610099,270,0
0,85.3741111556524,72.6846979158272,32.6100212504367,270,0
0,84.5144761438249,72.0383898794916,33.7679973215599,270,0
0,83.4661897597402,71.1962851092562,34.9136098296168,270,0
0,82.2496682034381,70.1523613530661,36.0270429896129,270,0
0,80.8855960498624,68.9069866645442,37.1190195724345,270,0
0,79.4059302628316,67.4665534937357,38.1778936516493,270,0
0,77.8194679061035,65.8318708976303,39.2074554861854,270,0
0,76.1293268362273,64.0151128869851,40.2270348647944,270,0
0,74.3576722879495,62.0609866153938,41.2354483608028,270,0
0,72.4938038061512,59.9902279395443,42.2210161000214,270,0
0,70.5561947572727,57.8203814166122,43.1774992579353,270,0
0,68.613002224627,55.5991175644283,44.0911963546707,270,0
0,67,54,44.6414202130171,270,0
0,66.6895318334428,53.3181384584717,45.2846230434194,270,0
0,64.7648484636295,50.9980278392775,46.1239909190899,270,0
0,62.835177080468,48.723599902844,46.9030126005917,270,0
0,60.8745726152659,46.5033060679035,47.6211857770109,270,0
0,58.9011583843241,44.332139712938,48.2717428158253,270,0
0,56.9801704223847,42.2714671985725,48.8281214234479,270,0
0,55.1447835164854,40.3212919846707,49.2828794845654,270,0
0,54,38,49.6601570377107,270,0
0,53.3662426576442,38.4812790833732,50.0540610861073,270,0
0,51.6231010127094,36.8136941043341,50.4195628313361,270,0
0,49.8947688581012,35.3493773008675,50.7798090402058,270,0
0,48.2036546672683,34.0619635896308,51.1454217485286,270,0
0,46.5927828595988,32.9296383507166,51.5493979860705,270,0
0,45.0677566863254,31.9477901235264,52.0272242140487,270,0
0,43.6229381554581,31.1229428856595,52.5458370695913,270,0
0,42.284532378879,30.4492418944916,53.0303194223027,270,0
0,41.0736363420788,29.9328357345318,53.4441963709153,270,0
0,39.9692630161614,29.5678897144031,53.820647646419,270,0
0,38.9345387917127,29.3304138855877,54.1903634069238,270,0
0,37.958873709621,29.2244728728517,54.5664248820521,270,0
0,37.052725930981,29.2466284707355,54.9249728726534,270,0
0,36.2109178487854,29.3619074664554,55.2431777154943,270,0
0,35.4288441590528,29.5989235855522,55.5211893188306,270,0
0,34.7113244900084,30.4523080318077,55.755708060683,270,0
0,34.3,31.3891338611917,55.9202288661137,270,0
0,34.0674489349491,32.4233023722146,56.0185247413822,270,0
